Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
8/13/2021,4468,8/20/2021,15.1,8/20/2021,18.56,8/20/2021,22.41,8/20/2021,24.64,8/20/2021,25.64
8/16/2021,4479.71,8/23/2021,14.02,8/23/2021,17.15,8/23/2021,21.2,8/23/2021,23.89,8/23/2021,25.52
8/17/2021,4448.08,8/24/2021,13.94,8/24/2021,17.22,8/24/2021,21.22,8/24/2021,24.01,8/24/2021,25.7
8/18/2021,4400.27,8/25/2021,12.99,8/25/2021,16.79,8/25/2021,20.79,8/25/2021,23.64,8/25/2021,25.52
8/19/2021,4405.8,8/26/2021,17.11,8/26/2021,18.84,8/26/2021,21.86,8/26/2021,24.4,8/26/2021,25.98
8/20/2021,4441.67,8/27/2021,12.32,8/27/2021,16.39,8/27/2021,20.61,8/27/2021,23.54,8/27/2021,25.32
8/23/2021,4479.53,8/30/2021,12,8/30/2021,16.19,8/30/2021,20.4,8/30/2021,23.43,8/30/2021,25.3
8/24/2021,4486.23,8/31/2021,12.75,8/31/2021,16.48,8/31/2021,20.42,8/31/2021,23.49,8/31/2021,25.32
8/25/2021,4496.19,9/1/2021,11.75,9/1/2021,16.11,9/1/2021,20.08,9/1/2021,23.27,9/1/2021,25.22
8/26/2021,4470,9/2/2021,12.73,9/2/2021,16.41,9/2/2021,20.13,9/2/2021,23.35,9/2/2021,25.12
8/27/2021,4509.37,9/3/2021,11.66,9/3/2021,16.41,9/3/2021,20.32,9/3/2021,23.47,9/3/2021,25.49
8/30/2021,4528.79,9/7/2021,15.33,9/7/2021,18.14,9/7/2021,21.53,9/7/2021,24.28,9/7/2021,26.09
8/31/2021,4522.68,9/8/2021,14.75,9/8/2021,17.96,9/8/2021,21.59,9/8/2021,24.34,9/8/2021,26.22
9/1/2021,4524.09,9/9/2021,16.55,9/9/2021,18.8,9/9/2021,22.06,9/9/2021,24.63,9/9/2021,26.46
9/2/2021,4536.95,9/10/2021,22.58,9/10/2021,20.95,9/10/2021,23.31,9/10/2021,25.29,9/10/2021,27.08
9/3/2021,4535.43,9/13/2021,20.2,9/13/2021,19.37,9/13/2021,22.47,9/13/2021,24.78,9/13/2021,26.62
9/7/2021,4520.03,9/14/2021,19.43,9/14/2021,19.46,9/14/2021,22.55,9/14/2021,24.87,9/14/2021,26.67
9/8/2021,4514.07,9/15/2021,16.2,9/15/2021,18.18,9/15/2021,21.76,9/15/2021,24.3,9/15/2021,26.28
9/9/2021,4493.28,9/16/2021,16.64,9/16/2021,18.69,9/16/2021,21.81,9/16/2021,24.34,9/16/2021,26.3
9/10/2021,4458.58,9/17/2021,19.66,9/17/2021,20.81,9/17/2021,23.22,9/17/2021,25.23,9/17/2021,26.88
9/13/2021,4468.73,9/20/2021,27.7,9/20/2021,25.71,9/20/2021,26.4,9/20/2021,27.19,9/20/2021,27.46
9/14/2021,4443.05,9/21/2021,25.13,9/21/2021,24.36,9/21/2021,25.47,9/21/2021,26.75,9/21/2021,27.14
9/15/2021,4480.7,9/22/2021,19.46,9/22/2021,20.87,9/22/2021,23.05,9/22/2021,25.07,9/22/2021,26.2
9/16/2021,4473.75,9/23/2021,17.08,9/23/2021,18.63,9/23/2021,21.37,9/23/2021,23.91,9/23/2021,25.49
9/17/2021,4432.99,9/24/2021,15.24,9/24/2021,17.75,9/24/2021,20.82,9/24/2021,23.66,9/24/2021,25.38
9/20/2021,4357.73,9/27/2021,16.96,9/27/2021,18.76,9/27/2021,21.4,9/27/2021,24.14,9/27/2021,25.81
9/21/2021,4354.19,9/28/2021,24.56,9/28/2021,23.25,9/28/2021,24.03,9/28/2021,26.08,9/28/2021,27.04
9/22/2021,4395.64,9/29/2021,21.79,9/29/2021,22.56,9/29/2021,23.72,9/29/2021,25.88,9/29/2021,26.8
9/23/2021,4448.98,9/30/2021,23.03,9/30/2021,23.14,9/30/2021,23.87,9/30/2021,25.92,9/30/2021,26.86
9/24/2021,4455.48,10/1/2021,19.42,10/1/2021,21.15,10/1/2021,23.05,10/1/2021,25.3,10/1/2021,26.82
9/27/2021,4443.11,10/4/2021,23.04,10/4/2021,22.96,10/4/2021,24.11,10/4/2021,26.02,10/4/2021,27.2
9/28/2021,4352.63,10/5/2021,20.32,10/5/2021,21.3,10/5/2021,23.11,10/5/2021,25.3,10/5/2021,26.57
9/29/2021,4359.46,10/6/2021,19.54,10/6/2021,21,10/6/2021,22.84,10/6/2021,25.04,10/6/2021,26.43
9/30/2021,4307.54,10/7/2021,18.13,10/7/2021,19.54,10/7/2021,22.12,10/7/2021,24.64,10/7/2021,26.12
10/1/2021,4357.04,10/8/2021,16.74,10/8/2021,18.77,10/8/2021,21.88,10/8/2021,24.46,10/8/2021,26.21
10/4/2021,4300.46,10/11/2021,19.75,10/11/2021,20,10/11/2021,22.39,10/11/2021,24.76,10/11/2021,26.27
10/5/2021,4345.72,10/12/2021,19.41,10/12/2021,19.85,10/12/2021,22.33,10/12/2021,24.65,10/12/2021,26.18
10/6/2021,4363.55,10/13/2021,17.45,10/13/2021,18.64,10/13/2021,21.54,10/13/2021,24.07,10/13/2021,25.86
10/7/2021,4399.76,10/14/2021,14.8,10/14/2021,16.86,10/14/2021,20.37,10/14/2021,23.27,10/14/2021,25.31
10/8/2021,4391.34,10/15/2021,13.24,10/15/2021,16.3,10/15/2021,20.3,10/15/2021,23.43,10/15/2021,25.49
10/11/2021,4361.19,10/18/2021,13.91,10/18/2021,16.31,10/18/2021,20.29,10/18/2021,23.64,10/18/2021,25.67
10/12/2021,4350.65,10/19/2021,13.34,10/19/2021,15.7,10/19/2021,19.98,10/19/2021,23.23,10/19/2021,25.46
10/13/2021,4363.8,10/20/2021,12.69,10/20/2021,15.49,10/20/2021,19.87,10/20/2021,23.06,10/20/2021,25.36
10/14/2021,4438.26,10/21/2021,11.81,10/21/2021,15.01,10/21/2021,19.48,10/21/2021,22.83,10/21/2021,25.16
10/15/2021,4471.37,10/22/2021,11.98,10/22/2021,15.43,10/22/2021,20.01,10/22/2021,23.22,10/22/2021,25.29
10/18/2021,4486.46,10/25/2021,13.09,10/25/2021,15.24,10/25/2021,19.56,10/25/2021,22.76,10/25/2021,24.82
10/19/2021,4519.63,10/26/2021,14.33,10/26/2021,15.98,10/26/2021,20.11,10/26/2021,23.03,10/26/2021,25.04
10/20/2021,4536.19,10/27/2021,15.16,10/27/2021,16.98,10/27/2021,20.89,10/27/2021,23.7,10/27/2021,25.03
10/21/2021,4549.78,10/28/2021,14.31,10/28/2021,16.53,10/28/2021,20.48,10/28/2021,23.43,10/28/2021,24.92
10/22/2021,4544.9,10/29/2021,13.67,10/29/2021,16.26,10/29/2021,20.37,10/29/2021,23.35,10/29/2021,24.8
10/25/2021,4566.48,11/1/2021,15.02,11/1/2021,16.41,11/1/2021,20.39,11/1/2021,23.33,11/1/2021,24.67
10/26/2021,4574.79,11/2/2021,14.74,11/2/2021,16.03,11/2/2021,20.1,11/2/2021,23.13,11/2/2021,24.72
10/27/2021,4551.68,11/3/2021,13.1,11/3/2021,15.1,11/3/2021,19.5,11/3/2021,22.7,11/3/2021,24.71
10/28/2021,4596.42,11/4/2021,13.04,11/4/2021,15.44,11/4/2021,19.7,11/4/2021,22.87,11/4/2021,24.86
10/29/2021,4605.38,11/5/2021,13.15,11/5/2021,16.48,11/5/2021,20.49,11/5/2021,23.49,11/5/2021,25.39
11/1/2021,4613.67,11/8/2021,14.43,11/8/2021,17.22,11/8/2021,20.98,11/8/2021,23.8,11/8/2021,25.55
11/2/2021,4630.65,11/9/2021,15.19,11/9/2021,17.78,11/9/2021,21.41,11/9/2021,24.12,11/9/2021,25.75
11/3/2021,4660.57,11/10/2021,15.95,11/10/2021,18.73,11/10/2021,22,11/10/2021,24.48,11/10/2021,25.88
11/4/2021,4680.06,11/11/2021,14.3,11/11/2021,17.66,11/11/2021,21.38,11/11/2021,24.04,11/11/2021,25.63
11/5/2021,4697.53,11/12/2021,11.99,11/12/2021,16.29,11/12/2021,20.69,11/12/2021,23.69,11/12/2021,25.4
11/8/2021,4701.7,11/15/2021,12.2,11/15/2021,16.49,11/15/2021,20.87,11/15/2021,23.86,11/15/2021,25.53
11/9/2021,4685.25,11/16/2021,11.94,11/16/2021,16.37,11/16/2021,20.9,11/16/2021,23.93,11/16/2021,25.86
11/10/2021,4646.71,11/17/2021,11.51,11/17/2021,17.11,11/17/2021,21.58,11/17/2021,24.66,11/17/2021,26.51
11/11/2021,4649.27,11/18/2021,12.43,11/18/2021,17.59,11/18/2021,21.9,11/18/2021,24.87,11/18/2021,26.62
11/12/2021,4682.85,11/19/2021,12.45,11/19/2021,17.91,11/19/2021,21.92,11/19/2021,24.87,11/19/2021,26.63
11/15/2021,4682.8,11/22/2021,16.06,11/22/2021,19.17,11/22/2021,22.63,11/22/2021,25.43,11/22/2021,26.91
11/16/2021,4700.9,11/23/2021,16.35,11/23/2021,19.38,11/23/2021,22.45,11/23/2021,25.32,11/23/2021,26.83
11/17/2021,4688.67,11/24/2021,14.82,11/24/2021,18.58,11/24/2021,21.9,11/24/2021,24.97,11/24/2021,26.56
11/18/2021,4704.54,11/26/2021,30.6,11/26/2021,28.62,11/26/2021,29.17,11/26/2021,29.88,11/26/2021,29.66
11/19/2021,4697.96,11/29/2021,21.43,11/29/2021,22.96,11/29/2021,25.04,11/29/2021,26.94,11/29/2021,27.84
11/22/2021,4682.94,11/30/2021,28.38,11/30/2021,27.19,11/30/2021,28.13,11/30/2021,29.15,11/30/2021,29.37
11/23/2021,4690.7,12/1/2021,33.93,12/1/2021,31.12,12/1/2021,30.79,12/1/2021,31.08,12/1/2021,30.37
11/24/2021,4701.46,12/2/2021,28.04,12/2/2021,27.95,12/2/2021,29.15,12/2/2021,29.85,12/2/2021,29.58
11/26/2021,4594.62,12/3/2021,31.7,12/3/2021,30.67,12/3/2021,31.78,12/3/2021,31.46,12/3/2021,31.14
11/29/2021,4655.27,12/6/2021,27.29,12/6/2021,27.18,12/6/2021,28.88,12/6/2021,29.75,12/6/2021,29.68
11/30/2021,4567,12/7/2021,20.83,12/7/2021,21.89,12/7/2021,24.96,12/7/2021,26.77,12/7/2021,27.96
12/1/2021,4513.04,12/8/2021,17.5,12/8/2021,19.9,12/8/2021,23.63,12/8/2021,26.01,12/8/2021,27.65
12/2/2021,4577.1,12/9/2021,20.49,12/9/2021,21.58,12/9/2021,24.66,12/9/2021,26.87,12/9/2021,28.21
12/3/2021,4538.43,12/10/2021,15.7,12/10/2021,18.69,12/10/2021,23.18,12/10/2021,26.05,12/10/2021,27.63
12/6/2021,4591.67,12/13/2021,18.54,12/13/2021,20.31,12/13/2021,24.32,12/13/2021,26.91,12/13/2021,28.18
12/7/2021,4686.75,12/14/2021,21.02,12/14/2021,21.89,12/14/2021,25.35,12/14/2021,27.64,12/14/2021,28.72
12/8/2021,4701.21,12/15/2021,16.78,12/15/2021,19.29,12/15/2021,23.3,12/15/2021,26.47,12/15/2021,27.87
12/9/2021,4667.45,12/16/2021,18.76,12/16/2021,20.57,12/16/2021,24.37,12/16/2021,27.14,12/16/2021,28.85
12/10/2021,4712.02,12/17/2021,19.35,12/17/2021,21.57,12/17/2021,25.38,12/17/2021,27.9,12/17/2021,29.09
12/13/2021,4668.97,12/20/2021,22.21,12/20/2021,22.87,12/20/2021,26.31,12/20/2021,28.34,12/20/2021,29.32
12/14/2021,4634.09,12/21/2021,18.83,12/21/2021,21.01,12/21/2021,25,12/21/2021,27.5,12/21/2021,28.95
12/15/2021,4709.85,12/22/2021,14.76,12/22/2021,18.63,12/22/2021,23.56,12/22/2021,26.65,12/22/2021,28.36
12/16/2021,4668.67,12/23/2021,13.71,12/23/2021,17.96,12/23/2021,23.24,12/23/2021,26.48,12/23/2021,28.31
12/17/2021,4620.64,12/27/2021,14.48,12/27/2021,17.68,12/27/2021,22.74,12/27/2021,25.99,12/27/2021,27.98
12/20/2021,4568.02,12/28/2021,14.4,12/28/2021,17.54,12/28/2021,22.33,12/28/2021,25.78,12/28/2021,28.1
12/21/2021,4649.23,12/29/2021,12.85,12/29/2021,16.95,12/29/2021,21.83,12/29/2021,25.42,12/29/2021,27.79
12/22/2021,4696.56,12/30/2021,13.86,12/30/2021,17.33,12/30/2021,21.88,12/30/2021,25.39,12/30/2021,27.92
12/23/2021,4725.79,12/31/2021,13.26,12/31/2021,17.22,12/31/2021,21.88,12/31/2021,25.1,12/31/2021,27.62
12/27/2021,4791.19,1/3/2022,13.52,1/3/2022,16.6,1/3/2022,21.53,1/3/2022,24.74,1/3/2022,27.27
12/28/2021,4786.35,1/4/2022,13.88,1/4/2022,16.91,1/4/2022,21.62,1/4/2022,24.86,1/4/2022,27.53
12/29/2021,4793.06,1/5/2022,18.07,1/5/2022,19.73,1/5/2022,23.47,1/5/2022,26,1/5/2022,28.24
12/30/2021,4778.73,1/6/2022,17.06,1/6/2022,19.61,1/6/2022,23.5,1/6/2022,25.93,1/6/2022,27.91
12/31/2021,4766.18,1/7/2022,15.4,1/7/2022,18.76,1/7/2022,22.87,1/7/2022,25.41,1/7/2022,27.55
1/3/2022,4796.56,1/10/2022,17.91,1/10/2022,19.4,1/10/2022,22.68,1/10/2022,25.14,1/10/2022,27.68
1/4/2022,4793.54,1/11/2022,16.59,1/11/2022,18.41,1/11/2022,21.98,1/11/2022,24.63,1/11/2022,26.93
1/5/2022,4700.58,1/12/2022,14.68,1/12/2022,17.62,1/12/2022,21.58,1/12/2022,24.34,1/12/2022,26.36
1/6/2022,4696.05,1/13/2022,18.79,1/13/2022,20.31,1/13/2022,23.41,1/13/2022,25.63,1/13/2022,27.02
1/7/2022,4677.03,1/14/2022,17.31,1/14/2022,19.19,1/14/2022,22.82,1/14/2022,25.18,1/14/2022,27.12
1/10/2022,4670.29,1/18/2022,24.17,1/18/2022,22.79,1/18/2022,25.12,1/18/2022,26.77,1/18/2022,28.01
1/11/2022,4713.07,1/19/2022,23.96,1/19/2022,23.85,1/19/2022,25.81,1/19/2022,27.17,1/19/2022,28.14
1/12/2022,4726.35,1/20/2022,26.73,1/20/2022,25.59,1/20/2022,27.25,1/20/2022,28.08,1/20/2022,28.45
1/13/2022,4659.03,1/21/2022,30.86,1/21/2022,28.85,1/21/2022,29.95,1/21/2022,30.37,1/21/2022,29.67
1/14/2022,4662.85,1/24/2022,35.82,1/24/2022,29.9,1/24/2022,30.82,1/24/2022,30.59,1/24/2022,30.36
1/18/2022,4577.11,1/25/2022,37.18,1/25/2022,31.16,1/25/2022,31.76,1/25/2022,31.3,1/25/2022,30.47
1/19/2022,4532.76,1/26/2022,37.4,1/26/2022,31.96,1/26/2022,31.95,1/26/2022,31.04,1/26/2022,30.38
1/20/2022,4482.73,1/27/2022,33.03,1/27/2022,30.49,1/27/2022,30.87,1/27/2022,30.27,1/27/2022,29.89
1/21/2022,4397.94,1/28/2022,28.13,1/28/2022,27.66,1/28/2022,28.82,1/28/2022,29.07,1/28/2022,29.05
1/24/2022,4410.13,1/31/2022,25.33,1/31/2022,24.83,1/31/2022,26.85,1/31/2022,27.56,1/31/2022,28
1/25/2022,4356.45,2/1/2022,21.1,2/1/2022,21.96,2/1/2022,24.76,2/1/2022,26.07,2/1/2022,27.05
1/26/2022,4349.93,2/2/2022,21.6,2/2/2022,22.09,2/2/2022,25.14,2/2/2022,26.68,2/2/2022,27.4
1/27/2022,4326.51,2/3/2022,24.11,2/3/2022,24.35,2/3/2022,26.67,2/3/2022,27.76,2/3/2022,28.25
1/28/2022,4431.85,2/4/2022,21.86,2/4/2022,23.22,2/4/2022,26.25,2/4/2022,27.58,2/4/2022,28.05
1/31/2022,4515.55,2/7/2022,21.61,2/7/2022,22.86,2/7/2022,25.69,2/7/2022,27.14,2/7/2022,27.8
2/1/2022,4546.54,2/8/2022,20.07,2/8/2022,21.44,2/8/2022,24.54,2/8/2022,26.31,2/8/2022,28.05
2/2/2022,4589.38,2/9/2022,18.67,2/9/2022,19.96,2/9/2022,23.49,2/9/2022,25.53,2/9/2022,26.6
2/3/2022,4477.44,2/10/2022,23.71,2/10/2022,23.91,2/10/2022,26.07,2/10/2022,27.28,2/10/2022,27.84
2/4/2022,4500.53,2/11/2022,26.84,2/11/2022,27.36,2/11/2022,28.83,2/11/2022,29,2/11/2022,28.85
2/7/2022,4483.87,2/14/2022,27.62,2/14/2022,28.33,2/14/2022,29.44,2/14/2022,29.47,2/14/2022,28.96
2/8/2022,4521.54,2/15/2022,24.49,2/15/2022,25.7,2/15/2022,27.28,2/15/2022,28.1,2/15/2022,28.01
2/9/2022,4587.18,2/16/2022,21.32,2/16/2022,24.29,2/16/2022,26.26,2/16/2022,27.24,2/16/2022,27.67
2/10/2022,4504.08,2/17/2022,27.69,2/17/2022,28.11,2/17/2022,29.32,2/17/2022,29.43,2/17/2022,28.99
2/11/2022,4418.64,2/18/2022,26.03,2/18/2022,27.75,2/18/2022,29.22,2/18/2022,29.39,2/18/2022,29.15
2/14/2022,4401.67,2/22/2022,28.62,2/22/2022,28.81,2/22/2022,29.11,2/22/2022,29.21,2/22/2022,28.85
2/15/2022,4471.07,2/23/2022,30.71,2/23/2022,31.02,2/23/2022,30.88,2/23/2022,30.75,2/23/2022,29.74
2/16/2022,4475.01,2/24/2022,30.04,2/24/2022,30.32,2/24/2022,30.05,2/24/2022,29.98,2/24/2022,29.79
2/17/2022,4380.26,2/25/2022,26.15,2/25/2022,27.59,2/25/2022,28.04,2/25/2022,28.67,2/25/2022,28.45
2/18/2022,4348.87,2/28/2022,31.5,2/28/2022,30.15,2/28/2022,29.65,2/28/2022,29.88,2/28/2022,29.41
2/22/2022,4304.76,3/1/2022,34.8,3/1/2022,33.32,3/1/2022,32.59,3/1/2022,32.13,3/1/2022,30.91
2/23/2022,4225.5,3/2/2022,30.79,3/2/2022,30.74,3/2/2022,30.97,3/2/2022,31.04,3/2/2022,29.86
2/24/2022,4288.7,3/3/2022,30.02,3/3/2022,30.48,3/3/2022,30.8,3/3/2022,30.92,3/3/2022,29.81
2/25/2022,4384.65,3/4/2022,31.11,3/4/2022,31.98,3/4/2022,32.34,3/4/2022,32.08,3/4/2022,30.68
2/28/2022,4373.94,3/7/2022,38.57,3/7/2022,36.45,3/7/2022,35.74,3/7/2022,34.53,3/7/2022,32.15
3/1/2022,4306.26,3/8/2022,36.66,3/8/2022,35.13,3/8/2022,35,3/8/2022,34.29,3/8/2022,32.05
3/2/2022,4386.54,3/9/2022,33.44,3/9/2022,32.45,3/9/2022,33.06,3/9/2022,32.97,3/9/2022,31.28
3/3/2022,4363.49,3/10/2022,30.01,3/10/2022,30.23,3/10/2022,31.52,3/10/2022,32.04,3/10/2022,30.92
3/4/2022,4328.87,3/11/2022,30.63,3/11/2022,30.75,3/11/2022,32.34,3/11/2022,32.98,3/11/2022,31.71
3/7/2022,4201.09,3/14/2022,34.23,3/14/2022,31.77,3/14/2022,33.32,3/14/2022,33.69,3/14/2022,32.52
3/8/2022,4170.7,3/15/2022,30.71,3/15/2022,29.83,3/15/2022,31.96,3/15/2022,32.55,3/15/2022,31.61
3/9/2022,4277.88,3/16/2022,26.51,3/16/2022,26.67,3/16/2022,28.96,3/16/2022,30.35,3/16/2022,30.26
3/10/2022,4259.52,3/17/2022,24.94,3/17/2022,25.67,3/17/2022,28.22,3/17/2022,29.62,3/17/2022,29.59
3/11/2022,4204.31,3/18/2022,22.19,3/18/2022,23.87,3/18/2022,26.55,3/18/2022,28.31,3/18/2022,28.43
3/14/2022,4173.11,3/21/2022,22.73,3/21/2022,23.53,3/21/2022,26.38,3/21/2022,28.23,3/21/2022,28.72
3/15/2022,4262.45,3/22/2022,22.57,3/22/2022,22.94,3/22/2022,25.85,3/22/2022,27.72,3/22/2022,28.48
3/16/2022,4357.86,3/23/2022,23.21,3/23/2022,23.57,3/23/2022,26.41,3/23/2022,28.16,3/23/2022,28.73
3/17/2022,4411.67,3/24/2022,20.42,3/24/2022,21.67,3/24/2022,25.3,3/24/2022,27.48,3/24/2022,28.41
3/18/2022,4463.12,3/25/2022,18.45,3/25/2022,20.81,3/25/2022,24.72,3/25/2022,27.02,3/25/2022,28.06
3/21/2022,4461.18,3/28/2022,17.82,3/28/2022,19.63,3/28/2022,24.18,3/28/2022,26.6,3/28/2022,28.01
3/22/2022,4511.61,3/29/2022,17.54,3/29/2022,18.9,3/29/2022,23.19,3/29/2022,25.87,3/29/2022,27.56
3/23/2022,4456.24,3/30/2022,17.43,3/30/2022,19.33,3/30/2022,23.57,3/30/2022,26.18,3/30/2022,27.8
3/24/2022,4520.16,3/31/2022,18.4,3/31/2022,20.56,3/31/2022,24.46,3/31/2022,26.79,3/31/2022,28.27
3/25/2022,4543.06,4/1/2022,16,4/1/2022,19.63,4/1/2022,24.21,4/1/2022,26.75,4/1/2022,28.14
3/28/2022,4575.52,4/4/2022,15.76,4/4/2022,18.57,4/4/2022,23.03,4/4/2022,25.79,4/4/2022,27.6
3/29/2022,4631.6,4/5/2022,18.62,4/5/2022,21.03,4/5/2022,24.9,4/5/2022,27.28,4/5/2022,28.51
3/30/2022,4602.45,4/6/2022,19.64,4/6/2022,22.1,4/6/2022,25.8,4/6/2022,27.84,4/6/2022,28.92
3/31/2022,4530.41,4/7/2022,19.05,4/7/2022,21.55,4/7/2022,25.23,4/7/2022,27.52,4/7/2022,28.61
4/1/2022,4545.86,4/8/2022,17.3,4/8/2022,21.16,4/8/2022,25.17,4/8/2022,27.52,4/8/2022,28.63
4/4/2022,4582.64,4/11/2022,22.85,4/11/2022,24.37,4/11/2022,27,4/11/2022,28.72,4/11/2022,29.37
4/5/2022,4525.12,4/12/2022,22.49,4/12/2022,24.26,4/12/2022,27.17,4/12/2022,28.88,4/12/2022,29.55
4/6/2022,4481.15,4/13/2022,19.15,4/13/2022,21.82,4/13/2022,25.54,4/13/2022,27.87,4/13/2022,28.8
4/7/2022,4500.21,4/14/2022,19.34,4/14/2022,22.7,4/14/2022,26.03,4/14/2022,28.26,4/14/2022,29.27
4/8/2022,4488.28,4/18/2022,20.88,4/18/2022,22.17,4/18/2022,25.75,4/18/2022,27.87,4/18/2022,29.09
4/11/2022,4412.53,4/19/2022,20.7,4/19/2022,21.37,4/19/2022,25.06,4/19/2022,27.34,4/19/2022,28.68
4/12/2022,4397.45,4/20/2022,19.3,4/20/2022,20.32,4/20/2022,24.15,4/20/2022,26.83,4/20/2022,28.23
4/13/2022,4446.59,4/21/2022,22.21,4/21/2022,22.68,4/21/2022,26.11,4/21/2022,28.21,4/21/2022,29.22
4/14/2022,4392.59,4/22/2022,29.07,4/22/2022,28.21,4/22/2022,29.87,4/22/2022,30.77,4/22/2022,30.8
4/18/2022,4391.69,4/25/2022,28.95,4/25/2022,27.02,4/25/2022,29.07,4/25/2022,30.12,4/25/2022,30.29
4/19/2022,4462.21,4/26/2022,37.74,4/26/2022,33.52,4/26/2022,33.14,4/26/2022,32.87,4/26/2022,32.03
4/20/2022,4459.45,4/27/2022,34.82,4/27/2022,31.6,4/27/2022,32.2,4/27/2022,32.32,4/27/2022,31.65
4/21/2022,4393.66,4/28/2022,32.25,4/28/2022,29.99,4/28/2022,31.15,4/28/2022,31.65,4/28/2022,31.11
4/22/2022,4271.78,4/29/2022,36.11,4/29/2022,33.4,4/29/2022,33.18,4/29/2022,33.02,4/29/2022,31.72
4/25/2022,4296.12,5/2/2022,35.4,5/2/2022,32.34,5/2/2022,33.01,5/2/2022,33.03,5/2/2022,31.71
4/26/2022,4175.2,5/3/2022,31.61,5/3/2022,29.25,5/3/2022,30.81,5/3/2022,31.31,5/3/2022,30.75
4/27/2022,4183.96,5/4/2022,26.16,5/4/2022,25.42,5/4/2022,28.09,5/4/2022,29.23,5/4/2022,29.52
4/28/2022,4287.5,5/5/2022,33.25,5/5/2022,31.2,5/5/2022,32.68,5/5/2022,32.73,5/5/2022,31.63
4/29/2022,4131.93,5/6/2022,29.79,5/6/2022,30.19,5/6/2022,32.31,5/6/2022,32.58,5/6/2022,31.96
5/2/2022,4155.38,5/9/2022,36.65,5/9/2022,34.75,5/9/2022,35.05,5/9/2022,34.42,5/9/2022,33.13
5/3/2022,4175.48,5/10/2022,34.7,5/10/2022,32.99,5/10/2022,33.97,5/10/2022,33.67,5/10/2022,32.52
5/4/2022,4300.17,5/11/2022,33.92,5/11/2022,32.56,5/11/2022,33.63,5/11/2022,33.53,5/11/2022,32.63
5/5/2022,4146.87,5/12/2022,33.32,5/12/2022,31.77,5/12/2022,33.08,5/12/2022,33.45,5/12/2022,32.15
5/6/2022,4123.34,5/13/2022,29.38,5/13/2022,28.87,5/13/2022,30.7,5/13/2022,31.58,5/13/2022,31.45
5/9/2022,3991.24,5/16/2022,28.52,5/16/2022,27.47,5/16/2022,29.51,5/16/2022,31.03,5/16/2022,31.06
5/10/2022,4001.05,5/17/2022,26.92,5/17/2022,26.1,5/17/2022,28.37,5/17/2022,30.29,5/17/2022,30.46
5/11/2022,3935.18,5/18/2022,32.3,5/18/2022,30.96,5/18/2022,32.8,5/18/2022,33.64,5/18/2022,32.8
5/12/2022,3930.08,5/19/2022,30.69,5/19/2022,29.35,5/19/2022,30.79,5/19/2022,32,5/19/2022,31.98
5/13/2022,4023.89,5/20/2022,29.19,5/20/2022,29.43,5/20/2022,31.14,5/20/2022,32.21,5/20/2022,31.99
5/16/2022,4008.01,5/23/2022,28.98,5/23/2022,28.48,5/23/2022,30.29,5/23/2022,31.61,5/23/2022,31.61
5/17/2022,4088.85,5/24/2022,29.48,5/24/2022,29.45,5/24/2022,30.74,5/24/2022,31.98,5/24/2022,31.72
5/18/2022,3923.68,5/25/2022,27.37,5/25/2022,28.37,5/25/2022,29.73,5/25/2022,31.12,5/25/2022,31.25
5/19/2022,3900.79,5/26/2022,25.67,5/26/2022,27.5,5/26/2022,29.28,5/26/2022,30.83,5/26/2022,30.87
5/20/2022,3901.36,5/27/2022,23.13,5/27/2022,25.72,5/27/2022,28.02,5/27/2022,29.86,5/27/2022,30.21
5/23/2022,3973.75,5/31/2022,25.91,5/31/2022,26.19,5/31/2022,27.99,5/31/2022,29.8,5/31/2022,30.3
5/24/2022,3941.48,6/1/2022,25.12,6/1/2022,25.69,6/1/2022,27.72,6/1/2022,29.47,6/1/2022,30.09
5/25/2022,3978.73,6/2/2022,23.57,6/2/2022,24.72,6/2/2022,27.06,6/2/2022,28.92,6/2/2022,29.43
5/26/2022,4057.84,6/3/2022,23.05,6/3/2022,24.79,6/3/2022,27.33,6/3/2022,29.15,6/3/2022,29.82
5/27/2022,4158.24,6/6/2022,25.57,6/6/2022,25.07,6/6/2022,27.22,6/6/2022,29.1,6/6/2022,29.91
5/31/2022,4132.15,6/7/2022,24.23,6/7/2022,24.02,6/7/2022,26.52,6/7/2022,28.56,6/7/2022,29.53
6/1/2022,4101.23,6/8/2022,23.91,6/8/2022,23.96,6/8/2022,26.54,6/8/2022,28.41,6/8/2022,29.55
6/2/2022,4176.82,6/9/2022,27.54,6/9/2022,26.09,6/9/2022,28.01,6/9/2022,29.49,6/9/2022,30.23
6/3/2022,4108.54,6/10/2022,28.78,6/10/2022,27.75,6/10/2022,29.72,6/10/2022,30.94,6/10/2022,31.06
6/6/2022,4121.43,6/13/2022,38.86,6/13/2022,34.02,6/13/2022,34.24,6/13/2022,34.16,6/13/2022,33.19
6/7/2022,4160.68,6/14/2022,36.95,6/14/2022,32.69,6/14/2022,33.28,6/14/2022,33.57,6/14/2022,32.89
6/8/2022,4115.77,6/15/2022,32.53,6/15/2022,29.62,6/15/2022,30.78,6/15/2022,31.56,6/15/2022,31.71
6/9/2022,4017.82,6/16/2022,36.58,6/16/2022,32.95,6/16/2022,33.49,6/16/2022,33.92,6/16/2022,33.29
